
2025-10-03 20:35:56,BTCUSDT,BUY,0.0100,122812.12,Simulated
2025-10-03 20:36:27,BTCUSDT,BUY,0.0100,122897.58,Simulated
2025-10-03 20:40:34,BTCUSDT,BUY,0.0100,122968.37,Simulated
2025-10-06 15:19:33,BTCUSDT,BUY,0.0100,124649.99,Simulated
2025-10-06 15:20:04,BTCUSDT,BUY,0.0100,124677.73,Simulated
2025-10-06 15:47:21,BTCUSDT,BUY,0.0100,124444.11,Simulated
2025-10-06 15:49:25,BTCUSDT,SELL,0.0100,124486.81,Simulated
2025-10-06 15:49:56,BTCUSDT,SELL,0.0100,124509.88,Simulated
2025-10-06 15:50:28,BTCUSDT,SELL,0.0100,124587.64,Simulated
2025-10-06 16:01:47,BTCUSDT,BUY,0.0100,124619.67,Simulated
2025-10-06 16:05:55,BTCUSDT,BUY,0.0100,124624.00,Simulated
2025-10-06 16:06:26,BTCUSDT,BUY,0.0100,124657.56,Simulated
2025-10-06 16:07:29,BTCUSDT,BUY,0.0100,124675.03,Simulated
2025-10-06 16:09:02,BTCUSDT,BUY,0.0100,124728.06,Simulated
2025-10-06 17:32:41,BTCUSDT,SELL,0.0100,125027.99,Simulated
2025-10-06 17:33:13,BTCUSDT,SELL,0.0100,125059.21,Simulated
2025-10-06 18:13:53,BTCUSDT,BUY,0.0100,124743.79,Simulated
2025-10-06 18:15:26,BTCUSDT,BUY,0.0100,124749.99,Simulated
2025-10-06 18:15:57,BTCUSDT,BUY,0.0100,124819.56,Simulated
2025-10-06 18:16:28,BTCUSDT,BUY,0.0100,124849.98,Simulated
2025-10-06 18:17:30,BTCUSDT,SELL,0.0100,124932.61,Simulated
2025-10-06 18:18:01,BTCUSDT,SELL,0.0100,124982.36,Simulated
2025-10-06 18:18:32,BTCUSDT,SELL,0.0100,124996.19,Simulated
2025-10-06 18:19:04,BTCUSDT,SELL,0.0100,125014.86,Simulated
2025-10-06 18:19:35,BTCUSDT,SELL,0.0100,125026.97,Simulated
2025-10-06 18:20:06,BTCUSDT,SELL,0.0100,125040.48,Simulated
2025-10-06 18:20:37,BTCUSDT,SELL,0.0100,125129.98,Simulated
2025-10-06 18:21:08,BTCUSDT,SELL,0.0100,125193.00,Simulated
2025-10-06 18:21:39,BTCUSDT,SELL,0.0100,125230.00,Simulated
2025-10-06 18:22:11,BTCUSDT,SELL,0.0100,125300.00,Simulated
2025-10-06 18:22:42,BTCUSDT,SELL,0.0100,125385.31,Simulated
2025-10-06 18:23:13,BTCUSDT,SELL,0.0100,125260.11,Simulated
2025-10-06 19:27:12,BTCUSDT,BUY,0.0100,124994.09,Simulated
2025-10-06 19:32:52,BTCUSDT,BUY,0.0100,124998.99,Simulated
2025-10-06 19:33:23,BTCUSDT,BUY,0.0100,125000.00,Simulated
2025-10-06 19:34:25,BTCUSDT,BUY,0.0100,125032.95,Simulated
2025-10-06 19:35:58,BTCUSDT,SELL,0.0100,125099.99,Simulated
2025-10-06 19:36:29,BTCUSDT,SELL,0.0100,125198.83,Simulated
2025-10-06 19:37:00,BTCUSDT,SELL,0.0100,125163.84,Simulated
2025-10-06 19:37:31,BTCUSDT,SELL,0.0100,125160.00,Simulated
2025-10-06 19:43:11,BTCUSDT,BUY,0.0100,125234.99,Simulated
2025-10-06 19:53:28,BTCUSDT,BUY,0.0100,125240.00,Simulated
2025-10-06 19:55:32,BTCUSDT,BUY,0.0100,125296.18,Simulated
2025-10-06 19:56:34,BTCUSDT,BUY,0.0100,125336.17,Simulated
2025-10-06 19:58:38,BTCUSDT,SELL,0.0100,125370.00,Simulated
